cod_estab,NOM_ESTAB_2013,Dirección_2013,NOM_DEPA_2013,NOM_MUNI_2013,SECTOR_2013,AREA_2013,PLAN_2013,JORNADA_2013,CANTIDAD_EVALUADOS_ESTABLECIMIENTO_2013,RAMA_ABSTRACTA_MAGISTERIO_CANTIDAD_2013,RAMA_ABSTRACTA_BACHILLERATO_CANTIDAD_2013,RAMA_ABSTRACTA_PERITO_CANTIDAD_2013,RAMA_ABSTRACTA_SECRETARIADO_CANTIDAD_2013,RAMA_ABSTRACTA_TECNICO_CANTIDAD_2013,RAMA_ABSTRACTA_MISSING_CANTIDAD_2013,LOGRO_LECTURA_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,NO_LOGRO_LECTURA_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_EXCELENTE_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_SATISFACTORIO_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_DEBE_MEJORAR_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_INSATISFACTORIO_mean_2013_ESTUD_CON_FORMA,LOGRO_LECTURA_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,NO_LOGRO_LECTURA_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,LOGRO_LEC_NO_IDENTIFICADO_NO_INDICA_FORMA_2013,DESEMPEÑO_LECTURA_EXCELENTE_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_SATISFACTORIO_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_DEBE_MEJORAR_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_INSATISFACTORIO_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_SIN_FORMA_mean_2013_TODOS_ESTUDIANTES,NUM_ALUM_10_EVAL_LECTURA_CANTIDAD_2013,LOGRO_LECTURA_establecimiento_2010,LOGRO_LECTURA_establecimiento_2011,LOGRO_LECTURA_establecimiento_2012,LOGRO_LECTURA_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA_DUPLICADA,LOGRO_LECTURA_NACIONAL_2013,LOGRO_LECTURA_DEPARTAMENTAL_2013,LOGRO_LECTURA_MUNICIPAL_2013,NO_LOGRO_LECTURA_NACIONAL_2013,NO_LOGRO_LECTURA_DEPARTAMENTAL_2013,NO_LOGRO_LECTURA_MUNICIPAL_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_2_O_MENOS_mean_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_3A6_mean_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_MAS6_mean_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_NO_INDICÓ_mean_2013,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,NO_LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_EXCELENTE_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_SATISFACTORIO_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_DEBE_MEJORAR_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_INSATISFACTORIO_mean_2013_ESTUD_CON_FORMA,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,NO_LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,LOGRO_MATE_NO_IDENTIFICADO_NO_INDICA_FORMA_2013,DESEMPEÑO_MATEMÁTICAS_EXCELENTE_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_SATISFACTORIO_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_DEBE_MEJORAR_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_INSATISFACT_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_SIN_FORMA_mean_2013_TODOS_ESTUDIANTES,NUM_ALUM_10_EVAL_MATEMÁTICAS_CANTIDAD_2013,LOGRO_MATE_establecimiento_2010,LOGRO_MATE_establecimiento_2011,LOGRO_MATE_establecimiento_2012,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA_DUPLICADA,LOGRO_MATEMÁTICAS_DEPARTAMENTAL_2013,LOGRO_MATEMÁTICAS_NACIONAL_2013,LOGRO_MATEMÁTICAS_MUNICIPAL_2013,NO_LOGRO_MATEMÁTICAS_NACIONAL_2013,NO_LOGRO_MATEMÁTICAS_DEPARTAMENTAL_2013,NO_LOGRO_MATEMÁTICAS_MUNICIPAL_2013
19-01-0332-46,INSTITUTO  TECNICO DE EDUCACION INDUSTRIAL,"BARRIO LA REFORMA, LOMA DEL CHAPARRO ZONA 2",ZACAPA,ZACAPA,PRIVADO,URBANA,DIARIO(REGULAR),DOBLE,27,0,27,0,0,0,0,25.925926,74.074074,3.703704,22.222222,44.444444,29.62963,25.925926,74.074074,0,3.703704,22.222222,44.444444,29.62963,0,3,23.255814,5.714286,6.25,25.925926,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,100,0,0,0,0,100,0,0,44.444444,55.555556,0,100,0,0,0,44.444444,55.555556,0,0,4.651163,14.285714,0,0,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-0352-46,ESCUELA NORMAL DEL NORORIENTE PARA EL DESARROLLO AMBIENTAL,KILOMETRO 2.5 CARRETERA A ALDEA MANZANOTES,ZACAPA,ZACAPA,OFICIAL,URBANA,DIARIO(REGULAR),MATUTINA,257,257,0,0,0,0,0,22.568093,77.431907,9.727626,12.840467,28.404669,49.027237,22.568093,77.431907,0,9.727626,12.840467,28.404669,49.027237,0,2,10.958904,20,23.557692,22.568093,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,75.097276,19.066148,5.447471,0.389105,2.723735,97.276265,0.389105,2.33463,16.731518,80.544747,2.723735,97.276265,0,0.389105,2.33463,16.731518,80.544747,0,0,0,1.290323,0.480769,2.723735,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-0645-46,INSTITUTO NORMAL  ZACAPANECO PEM. DAGOBERTO ENRIQUE GÓMEZ HERNÁNDEZ,5A. CALLE 17-52 ZONA 3,ZACAPA,ZACAPA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,22,13,0,0,9,0,0,4.545455,95.454545,0,4.545455,9.090909,86.363636,4.545455,95.454545,0,0,4.545455,9.090909,86.363636,0,0,2.5,12.5,9.677419,4.545455,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,86.363636,9.090909,4.545455,0,0,100,0,0,9.090909,90.909091,0,100,0,0,0,9.090909,90.909091,0,0,0,0,0,0,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-0670-46,INSTITUTO PRIVADO MIXTO DE BACHILLERATO POR MADUREZ  CIENCIA Y DESARROLLO,BARRIO LA REFORMA ZONA 2,ZACAPA,ZACAPA,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,33,0,33,0,0,0,0,3.030303,96.969697,0,3.030303,15.151515,81.818182,3.030303,96.969697,0,0,3.030303,15.151515,81.818182,0,0,4.878049,20.454545,2.5,3.030303,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,72.727273,15.151515,9.090909,3.030303,0,100,0,0,18.181818,81.818182,0,100,0,0,0,18.181818,81.818182,0,0,2.439024,2.272727,0,0,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-0698-46,CENTRO EDUCATIVO TECNOLOGICO DE ZACAPA,CIUDAD VICTORIA,ZACAPA,ZACAPA,PRIVADO,URBANA,DIARIO(REGULAR),DOBLE,37,0,0,37,0,0,0,18.918919,81.081081,13.513514,5.405405,32.432432,48.648649,18.918919,81.081081,0,13.513514,5.405405,32.432432,48.648649,0,2,22.916667,13.888889,30.612245,18.918919,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,72.972973,24.324324,2.702703,0,5.405405,94.594595,5.405405,0,37.837838,56.756757,5.405405,94.594595,0,5.405405,0,37.837838,56.756757,0,1,2.083333,0,0,5.405405,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-0911-46,ESCUELA NORMAL DE EDUCACION FISICA,5TA. CALLE 16-29 ZONA 1,ZACAPA,ZACAPA,OFICIAL,URBANA,DIARIO(REGULAR),DOBLE,24,24,0,0,0,0,0,8.333333,91.666667,0,8.333333,20.833333,70.833333,8.333333,91.666667,0,0,8.333333,20.833333,70.833333,0,1,15.625,3.571429,12.121212,8.333333,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,79.166667,16.666667,0,4.166667,0,100,0,0,25,75,0,100,0,0,0,25,75,0,0,0,0,0,0,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-0931-46,COLEGIO MODERNO  ZACAPANECO,"9A. CALLE 15-26, ZONA 1",ZACAPA,ZACAPA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,33,0,0,33,0,0,0,6.25,93.75,6.25,0,21.875,71.875,6.060606,90.909091,3.030303,6.060606,0,21.212121,69.69697,3.030303,1,13.888889,7.317073,2.941176,6.25,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,93.939394,6.060606,0,0,3.030303,96.969697,0,3.030303,12.121212,84.848485,3.030303,96.969697,0,0,3.030303,12.121212,84.848485,0,0,2.777778,2.439024,5.882353,3.030303,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-0942-46,CENTRO DE EDUCACION A DISTANCIA  ITZAMNA,5A. CALLE 11-20 ZONA 1,ZACAPA,ZACAPA,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,4,0,0,0,4,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,9.090909,0,0,0,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,100,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-0943-46,CENTRO DE EDUCACION A DISTANCIA  ITZAMNA,5A. CALLE 11-20 ZONA 1,ZACAPA,ZACAPA,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,21,0,21,0,0,0,0,14.285714,85.714286,4.761905,9.52381,19.047619,66.666667,14.285714,85.714286,0,4.761905,9.52381,19.047619,66.666667,0,1,7.142857,0,0,14.285714,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,85.714286,9.52381,4.761905,0,0,100,0,0,23.809524,76.190476,0,100,0,0,0,23.809524,76.190476,0,0,0,0,0,0,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-0945-46,ESCUELA NORMAL INTERCULTURAL,"5TA. CALLE 11-20 ZONA 1, BARRIO LA SOLEDAD",ZACAPA,ZACAPA,OFICIAL,URBANA,DIARIO(REGULAR),DOBLE,86,86,0,0,0,0,0,32.55814,67.44186,18.604651,13.953488,18.604651,48.837209,32.55814,67.44186,0,18.604651,13.953488,18.604651,48.837209,0,3,20.454545,26.666667,17.741935,32.55814,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,59.302326,31.395349,4.651163,4.651163,3.488372,96.511628,1.162791,2.325581,16.27907,80.232558,3.488372,96.511628,0,1.162791,2.325581,16.27907,80.232558,0,0,0,0,0,3.488372,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-1012-46,CENTRO EDUCATIVO JUVENIL CATOLICO  NUESTRA SEÑORA DE FATIMA,12 CALLE A 14-03 ZONA 1,ZACAPA,ZACAPA,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,28,0,28,0,0,0,0,46.428571,53.571429,21.428571,25,39.285714,14.285714,46.428571,53.571429,0,21.428571,25,39.285714,14.285714,0,5,31.818182,26.829268,33.333333,46.428571,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,60.714286,28.571429,10.714286,0,21.428571,78.571429,3.571429,17.857143,46.428571,32.142857,21.428571,78.571429,0,3.571429,17.857143,46.428571,32.142857,0,2,4.545455,9.302326,8.333333,21.428571,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-1069-46,INSTITUTO PRIVADO MIXTO DE BACHILLERATO POR MADUREZ  CIENCIA Y DESARROLLO,"BARRIO LA REFORMA, ZONA 2",ZACAPA,ZACAPA,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,24,0,0,15,9,0,0,8.333333,91.666667,4.166667,4.166667,20.833333,70.833333,8.333333,91.666667,0,4.166667,4.166667,20.833333,70.833333,0,1,2.380952,20,5.263158,8.333333,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,79.166667,20.833333,0,0,0,100,0,0,12.5,87.5,0,100,0,0,0,12.5,87.5,0,0,0,10,0,0,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-1081-46,INSTITUTO TECNOLOGICO DE NORORIENTE -ITECNOR-,ALDEA LA FRAGUA,ZACAPA,ZACAPA,PRIVADO,URBANA,DIARIO(REGULAR),DOBLE,45,0,0,45,0,0,0,26.666667,73.333333,8.888889,17.777778,31.111111,42.222222,26.666667,73.333333,0,8.888889,17.777778,31.111111,42.222222,0,3,23.529412,60.606061,35.59322,26.666667,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,77.777778,11.111111,8.888889,2.222222,4.444444,95.555556,2.222222,2.222222,31.111111,64.444444,4.444444,95.555556,0,2.222222,2.222222,31.111111,64.444444,0,0,1.960784,6.060606,10.169492,4.444444,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-1207-46,INSTITUTO DE TURISMO Y AVIACION DE ORIENTE,8A. CALLE 9-06 ZONA 2 BARRIO LA REFORMA,ZACAPA,ZACAPA,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,16,0,16,0,0,0,0,12.5,87.5,0,12.5,18.75,68.75,12.5,87.5,0,0,12.5,18.75,68.75,0,1,5.263158,17.647059,11.538462,12.5,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,68.75,31.25,0,0,0,100,0,0,12.5,87.5,0,100,0,0,0,12.5,87.5,0,0,0,0,0,0,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-01-1208-46,INSTITUTO DE TURISMO Y AVIACION DE ORIENTE,8A. CALLE 9-06 ZONA 2 BARRIO LA REFORMA,ZACAPA,ZACAPA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,6,0,1,0,5,0,0,16.666667,83.333333,16.666667,0,16.666667,66.666667,16.666667,83.333333,0,16.666667,0,16.666667,66.666667,0,2,10,11.111111,11.111111,16.666667,26.033747,18.28454,22.435363,73.966253,81.71546,77.564637,83.333333,0,0,16.666667,0,100,0,0,16.666667,83.333333,0,100,0,0,0,16.666667,83.333333,0,0,0,11.111111,0,0,2.719343,8.019557,3.663614,91.980443,97.280657,96.336386
19-02-0001-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO LAS ROSITAS,ZACAPA,ESTANZUELA,OFICIAL,URBANA,DIARIO(REGULAR),VESPERTINA,7,0,7,0,0,0,0,16.666667,83.333333,0,16.666667,16.666667,66.666667,14.285714,71.428571,14.285714,0,14.285714,14.285714,57.142857,14.285714,2,14.285714,0,0,16.666667,26.033747,18.28454,13.157895,73.966253,81.71546,86.842105,85.714286,14.285714,0,0,0,100,0,0,0,100,0,85.714286,14.285714,0,0,0,85.714286,14.285714,0,0,0,0,0,2.719343,8.019557,5.263158,91.980443,97.280657,94.736842
19-02-1188-46,INSTITUTO TECNOLOGICO POR COOPERATIVA DE ENSEÑANZA,BARRIO LAS ROSITAS,ZACAPA,ESTANZUELA,COOPERATIVA,URBANA,DIARIO(REGULAR),DOBLE,32,0,0,32,0,0,0,12.5,87.5,6.25,6.25,28.125,59.375,12.5,87.5,0,6.25,6.25,28.125,59.375,0,1,17.948718,23.529412,15.789474,12.5,26.033747,18.28454,13.157895,73.966253,81.71546,86.842105,96.875,3.125,0,0,6.25,93.75,0,6.25,9.375,84.375,6.25,93.75,0,0,6.25,9.375,84.375,0,1,2.564103,8.823529,0,6.25,2.719343,8.019557,5.263158,91.980443,97.280657,94.736842
19-03-0004-46,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,BARRIO EL CENTRO,ZACAPA,RIO HONDO,COOPERATIVA,URBANA,DIARIO(REGULAR),VESPERTINA,69,0,0,69,0,0,0,12.121212,87.878788,4.545455,7.575758,25.757576,62.121212,11.594203,84.057971,4.347826,4.347826,7.246377,24.637681,59.42029,4.347826,1,11.111111,5.172414,16.981132,12.121212,26.033747,18.28454,12.903226,73.966253,81.71546,87.096774,82.608696,17.391304,0,0,3.030303,96.969697,1.515152,1.515152,16.666667,80.30303,2.898551,92.753623,4.347826,1.449275,1.449275,15.942029,76.811594,4.347826,0,0,0,0,3.030303,2.719343,8.019557,1.612903,91.980443,97.280657,98.387097
19-03-0005-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL ROSARIO,ZACAPA,RIO HONDO,OFICIAL,RURAL,DIARIO(REGULAR),MATUTINA,6,0,6,0,0,0,0,0,100,0,0,16.666667,83.333333,0,100,0,0,0,16.666667,83.333333,0,0,4.347826,13.333333,28.571429,0,26.033747,18.28454,12.903226,73.966253,81.71546,87.096774,33.333333,66.666667,0,0,0,100,0,0,33.333333,66.666667,0,100,0,0,0,33.333333,66.666667,0,0,0,0,0,0,2.719343,8.019557,1.612903,91.980443,97.280657,98.387097
19-03-1200-46,LIBERTY COLLEGE,ALDEA LLANO VERDE,ZACAPA,RIO HONDO,PRIVADO,RURAL,DIARIO(REGULAR),VESPERTINA,47,0,32,8,7,0,0,17.391304,82.608696,6.521739,10.869565,30.434783,52.173913,17.021277,80.851064,2.12766,6.382979,10.638298,29.787234,51.06383,2.12766,2,21.428571,30.769231,36.507937,17.391304,26.033747,18.28454,12.903226,73.966253,81.71546,87.096774,87.234043,8.510638,4.255319,0,0,100,0,0,26.086957,73.913043,0,97.87234,2.12766,0,0,25.531915,72.340426,2.12766,0,2.380952,2.5,10.9375,0,2.719343,8.019557,1.612903,91.980443,97.280657,98.387097
19-03-1201-46,LIBERTY COLLEGE,ALDEA LLANO VERDE,ZACAPA,RIO HONDO,PRIVADO,RURAL,DIARIO(REGULAR),VESPERTINA,6,0,6,0,0,0,0,0,100,0,0,66.666667,33.333333,0,100,0,0,0,66.666667,33.333333,0,0,0,0,6.666667,0,26.033747,18.28454,12.903226,73.966253,81.71546,87.096774,66.666667,33.333333,0,0,0,100,0,0,33.333333,66.666667,0,100,0,0,0,33.333333,66.666667,0,0,0,0,0,0,2.719343,8.019557,1.612903,91.980443,97.280657,98.387097
19-04-0029-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,FINCA LA TORRE,ZACAPA,GUALAN,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,23,0,23,0,0,0,0,17.391304,82.608696,8.695652,8.695652,30.434783,52.173913,17.391304,82.608696,0,8.695652,8.695652,30.434783,52.173913,0,2,25,19.047619,0,17.391304,26.033747,18.28454,13.207547,73.966253,81.71546,86.792453,95.652174,4.347826,0,0,0,100,0,0,26.086957,73.913043,0,100,0,0,0,26.086957,73.913043,0,0,12.5,4.761905,0,0,2.719343,8.019557,0.377358,91.980443,97.280657,99.622642
19-04-0049-46,ESCUELA PARTICULAR MIXTA DE CIENCIAS COMERCIALES,ALDEA MAYUELAS,ZACAPA,GUALAN,PRIVADO,RURAL,DOMINICAL,DOBLE,10,1,9,0,0,0,0,0,100,0,0,20,80,0,100,0,0,0,20,80,0,0,,9.090909,14.285714,0,26.033747,18.28454,13.207547,73.966253,81.71546,86.792453,100,0,0,0,0,100,0,0,10,90,0,100,0,0,0,10,90,0,0,,0,0,0,2.719343,8.019557,0.377358,91.980443,97.280657,99.622642
19-04-0197-46,ESCUELA PARTICULAR MIXTA DE CIENCIAS COMERCIALES,BARRIO LAS FLORES,ZACAPA,GUALAN,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,64,56,0,8,0,0,0,18.75,81.25,4.6875,14.0625,31.25,50,18.75,81.25,0,4.6875,14.0625,31.25,50,0,2,10.9375,30.508475,27.692308,18.75,26.033747,18.28454,13.207547,73.966253,81.71546,86.792453,87.5,12.5,0,0,0,100,0,0,21.875,78.125,0,100,0,0,0,21.875,78.125,0,0,0,3.389831,6.153846,0,2.719343,8.019557,0.377358,91.980443,97.280657,99.622642
19-04-0358-46,LICEO  SINAI,BARRIO LAS FLORES,ZACAPA,GUALAN,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,45,0,0,45,0,0,0,11.111111,88.888889,0,11.111111,22.222222,66.666667,11.111111,88.888889,0,0,11.111111,22.222222,66.666667,0,1,3.636364,12.5,15.384615,11.111111,26.033747,18.28454,13.207547,73.966253,81.71546,86.792453,86.666667,8.888889,2.222222,2.222222,0,100,0,0,17.777778,82.222222,0,100,0,0,0,17.777778,82.222222,0,0,0,1.785714,7.692308,0,2.719343,8.019557,0.377358,91.980443,97.280657,99.622642
19-04-1001-46,LICEO SINAI (POR MADUREZ),BARRIO LAS FLORES,ZACAPA,GUALAN,PRIVADO,URBANA,SABATINO,DOBLE,58,0,58,0,0,0,0,1.724138,98.275862,0,1.724138,36.206897,62.068966,1.724138,98.275862,0,0,1.724138,36.206897,62.068966,0,0,9.302326,9.433962,19.230769,1.724138,26.033747,18.28454,13.207547,73.966253,81.71546,86.792453,86.206897,6.896552,6.896552,0,0,100,0,0,12.068966,87.931034,0,100,0,0,0,12.068966,87.931034,0,0,0,0,1.923077,0,2.719343,8.019557,0.377358,91.980443,97.280657,99.622642
19-04-1149-46,INSTITUTO DIVERSIFICADO MUNICIPAL,FINCA LA TORRE,ZACAPA,GUALAN,MUNICIPAL,URBANA,DIARIO(REGULAR),VESPERTINA,55,0,0,44,11,0,0,23.636364,76.363636,3.636364,20,40,36.363636,23.636364,76.363636,0,3.636364,20,40,36.363636,0,2,21.153846,13.846154,24.096386,23.636364,26.033747,18.28454,13.207547,73.966253,81.71546,86.792453,72.727273,25.454545,1.818182,0,1.818182,98.181818,0,1.818182,27.272727,70.909091,1.818182,98.181818,0,0,1.818182,27.272727,70.909091,0,0,1.923077,3.076923,6.024096,1.818182,2.719343,8.019557,0.377358,91.980443,97.280657,99.622642
19-04-1263-46,COLEGIO LICEO 'SINAI',CABECERA MUNICIPAL,ZACAPA,GUALAN,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,10,0,0,0,10,0,0,0,100,0,0,20,80,0,100,0,0,0,20,80,0,0,4.347826,0,0,0,26.033747,18.28454,13.207547,73.966253,81.71546,86.792453,80,20,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,2.719343,8.019557,0.377358,91.980443,97.280657,99.622642
19-05-0016-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,1RA. AVE. ZONA 2,ZACAPA,TECULUTAN,OFICIAL,URBANA,DIARIO(REGULAR),VESPERTINA,19,0,18,1,0,0,0,5.263158,94.736842,0,5.263158,21.052632,73.684211,5.263158,94.736842,0,0,5.263158,21.052632,73.684211,0,1,5.263158,18.181818,8,5.263158,26.033747,18.28454,4.545455,73.966253,81.71546,95.454545,78.947368,21.052632,0,0,0,100,0,0,5.263158,94.736842,0,100,0,0,0,5.263158,94.736842,0,0,0,4.545455,4,0,2.719343,8.019557,0,91.980443,97.280657,100
19-05-0030-46,INSTITUTO BASICO Y BACHILLERATO POR MADUREZ JUAN PAZ,ALDEA SAN JOSE,ZACAPA,TECULUTAN,PRIVADO,RURAL,DOMINICAL,DOBLE,3,0,3,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,,,25,0,26.033747,18.28454,4.545455,73.966253,81.71546,95.454545,100,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,,,0,0,2.719343,8.019557,0,91.980443,97.280657,100
19-06-0005-46,"INSTITUTO MIXTO POR COOPERATIVA DE DIVERSIFICADO ""LICENCIADO DAVID ESTUARDO RAMOS AVILES""",ALDEA EL JUTE,ZACAPA,USUMATLAN,COOPERATIVA,RURAL,DIARIO(REGULAR),VESPERTINA,9,0,0,9,0,0,0,0,100,0,0,33.333333,66.666667,0,100,0,0,0,33.333333,66.666667,0,0,16.666667,9.090909,0,0,26.033747,18.28454,0,73.966253,81.71546,100,100,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,9.090909,0,0,2.719343,8.019557,0,91.980443,97.280657,100
19-06-0008-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,USUMATLAN,ZACAPA,USUMATLAN,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,14,0,14,0,0,0,0,0,100,0,0,35.714286,64.285714,0,100,0,0,0,35.714286,64.285714,0,0,25,,8,0,26.033747,18.28454,0,73.966253,81.71546,100,85.714286,14.285714,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,,0,0,2.719343,8.019557,0,91.980443,97.280657,100
19-07-0004-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,BARRIO SAN PEDRO,ZACAPA,CABAÑAS,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,10,0,10,0,0,0,0,10,90,0,10,20,70,10,90,0,0,10,20,70,0,1,14.285714,7.692308,7.142857,10,26.033747,18.28454,16.923077,73.966253,81.71546,83.076923,90,10,0,0,0,100,0,0,40,60,0,100,0,0,0,40,60,0,0,0,0,0,0,2.719343,8.019557,0,91.980443,97.280657,100
19-07-0808-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO EL AMATE,ZACAPA,CABAÑAS,COOPERATIVA,URBANA,DIARIO(REGULAR),VESPERTINA,55,36,0,19,0,0,0,18.181818,81.818182,1.818182,16.363636,29.090909,52.727273,18.181818,81.818182,0,1.818182,16.363636,29.090909,52.727273,0,2,13.043478,35.714286,22.857143,18.181818,26.033747,18.28454,16.923077,73.966253,81.71546,83.076923,89.090909,9.090909,1.818182,0,0,100,0,0,18.181818,81.818182,0,100,0,0,0,18.181818,81.818182,0,0,0,7.142857,0,0,2.719343,8.019557,0,91.980443,97.280657,100
19-08-0003-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,BARRIO EL CENTRO,ZACAPA,SAN DIEGO,OFICIAL,URBANA,DIARIO(REGULAR),VESPERTINA,16,0,16,0,0,0,0,6.25,93.75,6.25,0,25,68.75,6.25,93.75,0,6.25,0,25,68.75,0,1,0,21.428571,7.142857,6.25,26.033747,18.28454,10.465116,73.966253,81.71546,89.534884,93.75,6.25,0,0,6.25,93.75,0,6.25,12.5,81.25,6.25,93.75,0,0,6.25,12.5,81.25,0,1,0,0,0,6.25,2.719343,8.019557,1.162791,91.980443,97.280657,98.837209
19-08-0890-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA PROF. CARLOS ROBERTO DONIS OSORIO,BARRIO EL CENTRO,ZACAPA,SAN DIEGO,COOPERATIVA,URBANA,DIARIO(REGULAR),VESPERTINA,70,70,0,0,0,0,0,11.428571,88.571429,4.285714,7.142857,32.857143,55.714286,11.428571,88.571429,0,4.285714,7.142857,32.857143,55.714286,0,1,3.636364,11.842105,11.594203,11.428571,26.033747,18.28454,10.465116,73.966253,81.71546,89.534884,88.571429,11.428571,0,0,0,100,0,0,20,80,0,100,0,0,0,20,80,0,0,3.571429,2.631579,0,0,2.719343,8.019557,1.162791,91.980443,97.280657,98.837209
